line_id,bus0,bus1,number_of_networks_congested,list_of_networks_congested,average_loading_across_networks,maximum_loading_across_networks,min_loading_across_networks,loading_change_vs_fixed,line_length,carrier,bus0_x,bus0_y,country,x_coordinate,y_coordinate
447,DE0 276,DE0 39,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",63.54,64.33,62.76,,41.04476073776352,AC,8.9079328,51.3900981,DE,,
188,DE0 161,DE0 4,2,"germany_base2_windy, germany_scenario2040-fixed_windy",63.51,66.46,60.57,,23.048144803782876,AC,10.41387335,53.41293643,DE,,
507,DE0 318,DE0 392,2,"germany_scenario2040-ext_notwindy, germany_scenario2040-ext_windvariability",63.5,64.55,62.45,,12.048788706892347,AC,7.5430412,51.4531881,DE,,
272,DE0 191,DE0 322,2,"germany_scenario2040-TP_windvariability, germany_scenario2040-ext_windvariability",63.37,64.0,62.74,,8.274622093747462,AC,6.99834094,51.24855969,DE,,
133,DE0 139,DE0 56,2,"germany_scenario2040-ext-TP_notwindy, germany_scenario2040-ext_windvariability",63.29,63.58,63.01,,3.3108246246935393,AC,7.42741938,51.42871308,DE,,
412,DE0 256,DE0 290,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",63.24,63.93,62.56,,3.8408398298292865,AC,7.13599229,51.41709824,DE,,
301,DE0 204,DE0 46,2,"germany_scenario2040-ext_windvariability, germany_scenario2040-fixed_windy",63.23,65.33,61.13,,42.85001199679772,AC,10.66450407,49.9800575,DE,,
338,DE0 217,DE0 379,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",63.16,63.67,62.64,,15.078967147022958,AC,8.41893027,49.63345581,DE,,
413,DE0 256,DE0 365,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",63.13,63.46,62.81,,3.642028568302313,AC,7.13599229,51.41709824,DE,,
335,DE0 222,DE0 292,2,"germany_scenario2040-ext_windvariability, germany_scenario2040-fixed_windvariability",63.13,63.62,62.64,,23.37851893649708,AC,8.41893027,49.63345581,DE,,
6,DE0 1,DE0 402,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_notwindy",63.08,64.18,61.99,,35.08734141316143,AC,10.8429296,49.37820092,DE,,
22,DE0 102,DE0 46,2,"germany_scenario2040-ext_windvariability, germany_scenario2040-fixed_windvariability",62.94,63.23,62.64,,47.937983015071836,AC,10.99111786,50.57388699,DE,,
377,DE0 24,DE0 266,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.93,64.31,61.55,,34.240253714796076,AC,8.7530299,49.3096261,DE,,
385,DE0 243,DE0 96,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.91,65.51,60.3,,20.109225666751904,AC,7.83156868,51.75347834,DE,,
626,DE0 44,DE0 56,2,"germany_scenario2040-TP_windy, germany_scenario2040-ext-TP_notwindy",62.86,62.93,62.78,,41.100195238936834,AC,8.29475858,49.52433517,DE,,
378,DE0 24,DE0 447,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.79,62.84,62.75,,21.34877038704371,AC,11.10649518,49.97879508,DE,,
321,DE0 210,DE0 68,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.68,64.49,60.87,,7.081274062020227,AC,7.24407784,51.3996098,DE,,
458,DE0 28,DE0 342,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.63,63.96,61.29,,6.536760597575565,AC,6.9109967,51.1176623,DE,,
527,DE0 325,DE0 379,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.53,62.83,62.23,,5.824474616298456,AC,7.17172433,51.55481363,DE,,
448,DE0 276,DE0 390,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.53,63.11,61.94,,8.946855551340493,AC,6.61492339,51.47639357,DE,,
113,DE0 133,DE0 295,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.52,63.35,61.68,,8.546497463344311,AC,6.80375767,50.96583951,DE,,
167,DE0 151,DE0 405,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.49,62.89,62.09,,3.28681836554102,AC,8.50191528,49.44494142,DE,,
517,DE0 319,DE0 396,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.32,63.3,61.34,,5.591201109802952,AC,8.51161768,49.29346968,DE,,
456,DE0 28,DE0 317,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.19,63.82,60.55,,9.215554873413778,AC,6.9109967,51.1176623,DE,,
