line_id,bus0,bus1,number_of_networks_congested,list_of_networks_congested,average_loading_across_networks,maximum_loading_across_networks,min_loading_across_networks,loading_change_vs_fixed,line_length,carrier,bus0_x,bus0_y,country,x_coordinate,y_coordinate
470,DE0 292,DE0 326,3,"scenario1_windy_fixed, scenario2_windvariability_fixed, scenario2_windy_fixed",68.62,69.86,67.02,,16.522059395102378,AC,8.5468069,49.44027842,DE,,
344,DE0 225,DE0 6,3,"scenario1_windvariability_fixed, scenario1_windy_fixed, scenario2_windy_fixed",67.85,69.65,65.49,,41.534227032790874,AC,8.93970226,52.4031828,DE,,
343,DE0 225,DE0 425,3,"scenario1_windvariability_fixed, scenario1_windy_fixed, scenario2_windy_fixed",67.42,69.6,64.53,,15.500952009516869,AC,8.93970226,52.4031828,DE,,
475,DE0 294,DE0 394,3,"scenario1_windvariability_fixed, scenario1_windy_fixed, scenario2_windy_fixed",65.61,67.77,63.98,,4.069334155218595,AC,7.40322144,51.64435757,DE,,
590,DE0 394,DE0 395,3,"scenario1_windvariability_fixed, scenario1_windy_fixed, scenario2_windy_fixed",65.35,67.62,63.66,,7.049532050140266,AC,7.45643444,51.66014682,DE,,
517,DE0 326,DE0 390,3,"scenario1_windy_fixed, scenario2_windvariability_fixed, scenario2_windy_fixed",64.88,66.32,63.53,,5.591201109802952,AC,8.51161768,49.29346968,DE,,
507,DE0 318,DE0 392,3,"scenario1_windvariability_fixed, scenario1_windy_fixed, scenario2_windy_fixed",64.35,68.58,61.64,,12.048788706892347,AC,7.5430412,51.4531881,DE,,
476,DE0 294,DE0 395,3,"scenario1_windvariability_fixed, scenario1_windy_fixed, scenario2_windy_fixed",64.33,66.71,62.58,,3.004595971263819,AC,7.40322144,51.64435757,DE,,
312,DE0 211,DE0 247,3,"scenario1_windy_fixed, scenario2_windvariability_fixed, scenario2_windy_fixed",64.03,66.01,62.96,,18.52926292466987,AC,8.30819129,49.25696865,DE,,
335,DE0 222,DE0 292,3,"scenario1_windy_fixed, scenario2_windvariability_fixed, scenario2_windy_fixed",63.95,65.04,62.15,,23.37851893649708,AC,8.41893027,49.63345581,DE,,
167,DE0 155,DE0 292,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",69.97,69.97,69.97,,3.28681836554102,AC,8.50191528,49.44494142,DE,,
12,DE0 10,DE0 219,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",69.48,69.77,69.2,,9.04561314514277,AC,7.60338928,51.34664175,DE,,
248,DE0 184,DE0 329,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",67.65,68.12,67.17,,65.55027546325061,AC,11.86805459,48.20668527,DE,,
569,DE0 372,DE0 44,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",67.53,69.84,65.23,,6.294057303168559,AC,8.56671494,53.03263995,DE,,
545,DE0 350,DE0 423,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",65.39,69.97,60.81,,2.875410166411675,AC,13.6798066,52.5846884,DE,,
85,DE0 124,DE0 77,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",65.01,69.06,60.95,,36.92538307329789,AC,7.60686086,51.89868294,DE,,
320,DE0 215,DE0 42,2,"scenario1_windvariability_fixed, scenario2_windvariability_fixed",64.75,68.11,61.38,,50.683932266832116,AC,13.31881866,53.73659031,DE,,
616,DE0 46,DE0 93,2,"scenario1_windy_fixed, scenario2_windy_fixed",63.65,63.65,63.65,,68.99851231476767,AC,11.19334325,50.16251904,DE,,
169,DE0 156,DE0 48,2,"base2_windy_fixed, scenario1_windvariability_fixed",63.51,63.65,63.37,,24.664619358207478,AC,10.99935198,52.20014332,DE,,
612,DE0 435,DE0 6,2,"scenario1_windvariability_fixed, scenario1_windy_fixed",63.3,64.48,62.13,,13.177166051617224,AC,8.65905394,51.99946498,DE,,
383,DE0 246,DE0 267,2,"scenario1_windvariability_fixed, scenario1_windy_fixed",63.3,66.01,60.58,,24.533071716248305,AC,9.50129911,53.84793735,DE,,
207,DE0 169,DE0 200,2,"scenario1_windy_fixed, scenario2_windy_fixed",63.14,65.06,61.23,,41.72234746582609,AC,9.44693531,49.59024813,DE,,
189,DE0 161,DE0 68,2,"base2_windy_fixed, scenario1_windvariability_fixed",61.44,61.68,61.2,,66.62569065673907,AC,10.41387335,53.41293643,DE,,
51,DE0 113,DE0 33,2,"scenario1_windy_fixed, scenario2_windy_fixed",61.05,61.61,60.49,,76.23916118865964,AC,8.95882952,50.08272666,DE,,
291,DE0 202,DE0 298,1,scenario1_windvariability_fixed,69.92,69.92,69.92,,8.908343570773896,AC,10.3661614,52.28451549,DE,,
315,DE0 212,DE0 300,1,scenario1_windvariability_fixed,69.82,69.82,69.82,,7.019456266210064,AC,7.30961213,52.47487779,DE,,
487,DE0 30,DE0 77,1,scenario1_windvariability_fixed,69.78,69.78,69.78,,25.65354290137706,AC,7.72577011,52.27696556,DE,,
330,DE0 22,DE0 352,1,scenario1_windvariability_fixed,69.29,69.29,69.29,,27.6732360869852,AC,11.63869692,52.26889864,DE,,
594,DE0 398,DE0 58,1,scenario1_windvariability_fixed,68.62,68.62,68.62,,54.49984128989924,AC,12.04498231,50.7965636,DE,,
298,DE0 203,DE0 227,1,scenario1_windvariability_fixed,68.05,68.05,68.05,,53.59508469341852,AC,7.01123027,52.17730292,DE,,
488,DE0 300,DE0 313,1,scenario1_windvariability_fixed,66.56,66.56,66.56,,32.786487513371604,AC,7.4129489,52.4701048,DE,,
188,DE0 161,DE0 4,1,base2_windy_fixed,66.46,66.46,66.46,,23.048144803782876,AC,10.41387335,53.41293643,DE,,
117,DE0 135,DE0 300,1,scenario1_windvariability_fixed,65.8,65.8,65.8,,22.84476385365063,AC,7.26879235,52.65592641,DE,,
37,DE0 108,DE0 246,1,scenario1_windvariability_fixed,65.44,65.44,65.44,,10.126497385112533,AC,9.3557308,53.8783433,DE,,
226,DE0 175,DE0 438,1,scenario1_windvariability_fixed,64.97,64.97,64.97,,62.47225016228637,AC,9.25142551,53.11465387,DE,,
586,DE0 39,DE0 438,1,scenario1_windvariability_fixed,63.75,63.75,63.75,,2.054429880756021,AC,8.981146,52.558759,DE,,
585,DE0 39,DE0 425,1,scenario1_windvariability_fixed,63.68,63.68,63.68,,2.683522226782335,AC,8.981146,52.558759,DE,,
118,DE0 135,DE0 313,1,scenario1_windvariability_fixed,63.6,63.6,63.6,,10.858663086244132,AC,7.26879235,52.65592641,DE,,
587,DE0 390,DE0 5,1,scenario1_windy_fixed,63.3,63.3,63.3,,14.008526378716162,AC,8.49096373,49.24502648,DE,,
334,DE0 221,DE0 274,1,scenario1_windvariability_fixed,63.3,63.3,63.3,,6.983648973528568,AC,13.50611137,52.47373918,DE,,
493,DE0 305,DE0 313,1,scenario1_windvariability_fixed,63.2,63.2,63.2,,14.118180670107296,AC,7.19456092,52.86983645,DE,,
316,DE0 212,DE0 358,1,scenario1_windvariability_fixed,62.71,62.71,62.71,,35.660312114024094,AC,7.30961213,52.47487779,DE,,
228,DE0 176,DE0 303,1,scenario1_windvariability_fixed,62.58,62.58,62.58,,58.92152261352702,AC,11.72733359,52.56862152,DE,,
124,DE0 137,DE0 61,1,scenario1_windvariability_fixed,62.51,62.51,62.51,,32.764574373633224,AC,11.5169264,51.58399579,DE,,
299,DE0 203,DE0 358,1,scenario1_windvariability_fixed,62.41,62.41,62.41,,3.147707637401855,AC,7.01123027,52.17730292,DE,,
297,DE0 203,DE0 212,1,scenario1_windvariability_fixed,62.2,62.2,62.2,,38.8078033693358,AC,7.01123027,52.17730292,DE,,
123,DE0 137,DE0 22,1,scenario1_windvariability_fixed,61.94,61.94,61.94,,76.6140635046269,AC,11.5169264,51.58399579,DE,,
65,DE0 117,DE0 203,1,scenario1_windvariability_fixed,61.66,61.66,61.66,,19.110210274605066,AC,6.9670047,52.0076022,DE,,
310,DE0 210,DE0 305,1,scenario1_windvariability_fixed,61.65,61.65,61.65,,13.071037188103878,AC,7.25616501,52.98136636,DE,,
472,DE0 292,DE0 430,1,scenario2_windvariability_fixed,61.09,61.09,61.09,,10.817775663845627,AC,8.5468069,49.44027842,DE,,
229,DE0 176,DE0 352,1,scenario1_windy_fixed,60.99,60.99,60.99,,7.6229885943543,AC,11.72733359,52.56862152,DE,,
95,DE0 128,DE0 175,1,scenario1_windvariability_fixed,60.72,60.72,60.72,,29.975409164351866,AC,9.14512813,52.85278466,DE,,
44,DE0 110,DE0 415,1,scenario1_windy_fixed,60.23,60.23,60.23,,9.502183776100773,AC,9.51385083,51.25893407,DE,,
